epoch,accuracy,loss
2,0.9162303805351257,0.21443164348602295
3,0.9057591557502747,0.20200780034065247
4,0.9057591557502747,0.23449000716209412
5,0.9162303805351257,0.19933506846427917
6,0.9371727705001831,0.18357405066490173
7,0.9214659929275513,0.18224960565567017
8,0.9581151604652405,0.16284777224063873
9,0.9476439952850342,0.17239759862422943
10,0.9528796076774597,0.15735381841659546
11,0.9685863852500916,0.1381780207157135
12,0.9476439952850342,0.13490311801433563
13,0.9371727705001831,0.16264277696609497
14,0.9424083828926086,0.14946159720420837
15,0.963350772857666,0.1387617439031601
16,0.9685863852500916,0.10304026305675507
17,0.9581151604652405,0.1158524826169014
18,0.9371727705001831,0.1567661017179489
19,0.9214659929275513,0.13490892946720123
20,0.9476439952850342,0.12417818605899811
21,0.9685863852500916,0.10729873925447464
22,0.9738219976425171,0.10005339980125427
23,0.9476439952850342,0.13320781290531158
24,0.9738219976425171,0.08481811732053757
25,0.9790576100349426,0.10399730503559113
26,0.9685863852500916,0.11514866352081299
27,0.9947643876075745,0.06927011162042618
28,0.963350772857666,0.09095976501703262
29,0.9738219976425171,0.08509702980518341
30,0.9842932224273682,0.0811922699213028
31,0.963350772857666,0.09246412664651871
32,0.9842932224273682,0.07015542685985565
33,0.9790576100349426,0.07313466817140579
34,0.9790576100349426,0.10508522391319275
35,0.9685863852500916,0.09874453395605087
36,0.9685863852500916,0.08252054452896118
37,0.9790576100349426,0.09577915072441101
38,0.9842932224273682,0.07395746558904648
39,0.9738219976425171,0.0738026425242424
40,0.9790576100349426,0.0643017590045929
41,0.9738219976425171,0.07597749680280685
42,0.9790576100349426,0.07160468399524689
43,0.9895287752151489,0.054409947246313095
44,0.9842932224273682,0.057449810206890106
45,0.9790576100349426,0.075547955930233
46,0.9842932224273682,0.06443342566490173
47,1.0,0.056649915874004364
48,0.9895287752151489,0.0630427673459053
49,0.9842932224273682,0.061984118074178696
0,0.9109947681427002,0.22058482468128204
1,0.9528796076774597,0.14760135114192963
2,0.963350772857666,0.16550110280513763
3,0.9214659929275513,0.1544763743877411
4,0.9528796076774597,0.13916948437690735
5,0.9738219976425171,0.11459869891405106
6,0.9685863852500916,0.07836763560771942
7,0.9424083828926086,0.13164903223514557
8,0.9581151604652405,0.12186294794082642
9,0.9581151604652405,0.08977241069078445
10,0.9476439952850342,0.13858628273010254
11,0.9685863852500916,0.07002104818820953
12,0.9581151604652405,0.10238225013017654
13,0.9476439952850342,0.09717375040054321
14,0.9842932224273682,0.060102932155132294
15,1.0,0.053100649267435074
16,0.9790576100349426,0.07271361351013184
17,0.9842932224273682,0.06773993372917175
18,0.9790576100349426,0.06284286826848984
19,0.9685863852500916,0.08048471808433533
20,0.9842932224273682,0.06632297486066818
21,0.9790576100349426,0.061635181307792664
22,0.9895287752151489,0.04278843104839325
23,0.9947643876075745,0.043191663920879364
24,0.9685863852500916,0.053894348442554474
25,0.9947643876075745,0.03820373862981796
26,0.9895287752151489,0.05173875764012337
27,0.9738219976425171,0.06637106090784073
28,0.9947643876075745,0.037727322429418564
29,0.9947643876075745,0.040877293795347214
30,0.9790576100349426,0.06279003620147705
31,0.9947643876075745,0.03618542104959488
32,0.9842932224273682,0.06554277241230011
33,0.9895287752151489,0.04337112978100777
34,0.9947643876075745,0.0346461683511734
35,0.9842932224273682,0.05588291957974434
36,0.9947643876075745,0.034486278891563416
37,0.9947643876075745,0.04547864571213722
38,0.9947643876075745,0.031292255967855453
39,0.9947643876075745,0.034732360392808914
40,0.9947643876075745,0.038851261138916016
41,0.9947643876075745,0.03985367342829704
42,0.9947643876075745,0.038590092211961746
43,0.9947643876075745,0.0338398702442646
44,0.9895287752151489,0.04030076786875725
45,1.0,0.028477374464273453
46,0.9842932224273682,0.04647554084658623
47,0.9947643876075745,0.030188854783773422
48,0.9842932224273682,0.04427133873105049
49,0.9842932224273682,0.03949182480573654
0,0.9581151604652405,0.14170366525650024
1,0.9528796076774597,0.10015672445297241
2,0.9790576100349426,0.08392641693353653
3,0.9738219976425171,0.07266277819871902
4,0.9685863852500916,0.07276137918233871
5,0.9842932224273682,0.071428082883358
6,0.963350772857666,0.08838562667369843
7,0.9685863852500916,0.08304821699857712
8,0.9895287752151489,0.05273188278079033
9,0.9581151604652405,0.071785569190979
10,0.9685863852500916,0.07172451913356781
11,0.9947643876075745,0.04219716414809227
12,0.9947643876075745,0.055277369916439056
13,0.9895287752151489,0.038418520241975784
14,0.9947643876075745,0.03562920540571213
15,0.9842932224273682,0.05326986685395241
16,0.9842932224273682,0.05558508262038231
17,0.9842932224273682,0.0686914250254631
18,0.9895287752151489,0.04301076754927635
19,1.0,0.034686680883169174
20,0.9842932224273682,0.03503785282373428
21,0.9895287752151489,0.03689126670360565
22,0.9842932224273682,0.0501362681388855
23,0.9947643876075745,0.050123073160648346
24,0.9842932224273682,0.04244203865528107
25,0.9738219976425171,0.051301632076501846
26,0.9895287752151489,0.03930367901921272
27,1.0,0.02014623023569584
28,0.9895287752151489,0.03853042796254158
29,0.9895287752151489,0.031115496531128883
30,0.9895287752151489,0.028748756274580956
31,0.9895287752151489,0.034202367067337036
32,1.0,0.03251265361905098
33,0.9947643876075745,0.023581888526678085
34,0.9947643876075745,0.03131327033042908
35,1.0,0.017262466251850128
36,0.9842932224273682,0.035822976380586624
37,0.9895287752151489,0.03754850849509239
38,1.0,0.017129290848970413
39,1.0,0.021678976714611053
40,0.9895287752151489,0.03302527591586113
41,1.0,0.01773183047771454
42,1.0,0.022359207272529602
43,0.9895287752151489,0.03318781405687332
44,0.9947643876075745,0.026465849950909615
45,1.0,0.01729658991098404
46,1.0,0.012012391351163387
47,1.0,0.015888329595327377
48,0.9947643876075745,0.019307266920804977
49,0.9947643876075745,0.018092243000864983
