epoch,accuracy,f1_m,loss,precision_m,recall_m
25,0.8359788656234741,0.6931192278862,0.4125499725341797,0.5341235995292664,1.0
26,0.841269850730896,0.6938086152076721,0.3610413670539856,0.5352011322975159,1.0
27,0.8253968358039856,0.6944983601570129,0.39242973923683167,0.5341235995292664,1.0
28,0.820105791091919,0.6925370097160339,0.3828873336315155,0.5352011322975159,1.0
29,0.8359788656234741,0.6921451687812805,0.3723474442958832,0.5330459475517273,1.0
30,0.8624338507652283,0.6961579322814941,0.3671342134475708,0.5352011322975159,1.0
31,0.8095238208770752,0.6915925145149231,0.38934922218322754,0.5335847735404968,1.0
32,0.8624338507652283,0.692179262638092,0.3408676087856293,0.5368175506591797,1.0
33,0.8518518805503845,0.693979024887085,0.3464365601539612,0.5352011322975159,1.0
34,0.8730158805847168,0.6960716843605042,0.3275611400604248,0.5357399582862854,1.0
35,0.820105791091919,0.6942336559295654,0.38252997398376465,0.5352011322975159,1.0
36,0.8042327761650085,0.6945781111717224,0.39981478452682495,0.5346623659133911,1.0
37,0.8730158805847168,0.6921491026878357,0.331687867641449,0.5325071811676025,1.0
38,0.8888888955116272,0.6929904818534851,0.2799049913883209,0.5352011322975159,1.0
39,0.8835979104042053,0.6899580359458923,0.28900986909866333,0.5341235995292664,1.0
40,0.8941798806190491,0.6943871378898621,0.2701917290687561,0.5335847735404968,1.0
41,0.8835979104042053,0.6952967047691345,0.2718569338321686,0.5346623659133911,1.0
42,0.8783068656921387,0.6965100765228271,0.26893869042396545,0.5352011322975159,1.0
43,0.8888888955116272,0.6933090686798096,0.282940536737442,0.5335847735404968,1.0
44,0.8888888955116272,0.6939236521720886,0.28126996755599976,0.5341235995292664,1.0
45,0.920634925365448,0.6950328946113586,0.21246083080768585,0.5352011322975159,1.0
46,0.920634925365448,0.6923480033874512,0.24259133636951447,0.5341235995292664,1.0
47,0.8994709253311157,0.6934756636619568,0.2523813545703888,0.5335847735404968,1.0
48,0.920634925365448,0.6932998299598694,0.20562289655208588,0.5330459475517273,1.0
49,0.9100528955459595,0.686834990978241,0.26617541909217834,0.5362787246704102,1.0
0,0.8571428656578064,0.6884663105010986,0.32309943437576294,0.5352011322975159,1.0
1,0.8306878209114075,0.690605103969574,0.3718012273311615,0.5341235995292664,1.0
2,0.8306878209114075,0.6943510174751282,0.37030231952667236,0.5357399582862854,1.0
3,0.8306878209114075,0.6918754577636719,0.3822299540042877,0.5362787246704102,1.0
4,0.7989417910575867,0.6944471001625061,0.37132537364959717,0.5352011322975159,1.0
5,0.8253968358039856,0.6867431998252869,0.3437245786190033,0.5357399582862854,1.0
6,0.841269850730896,0.6955780386924744,0.3402731716632843,0.5352011322975159,1.0
7,0.8571428656578064,0.6934311389923096,0.2899444103240967,0.5330459475517273,1.0
8,0.8518518805503845,0.6959009766578674,0.30459216237068176,0.5357399582862854,1.0
9,0.8730158805847168,0.6931161880493164,0.28415659070014954,0.5368175506591797,1.0
10,0.8677248954772949,0.6907758116722107,0.2613735795021057,0.5341235995292664,1.0
11,0.9047619104385376,0.6919910907745361,0.23511013388633728,0.5335847735404968,1.0
12,0.8994709253311157,0.6851122975349426,0.23043544590473175,0.5346623659133911,1.0
13,0.8941798806190491,0.6944018006324768,0.25073084235191345,0.5341235995292664,1.0
14,0.9259259104728699,0.6952618956565857,0.21377955377101898,0.5346623659133911,1.0
15,0.9153439402580261,0.6959765553474426,0.23873136937618256,0.5352011322975159,1.0
16,0.920634925365448,0.6940555572509766,0.20020714402198792,0.5335847735404968,1.0
17,0.9365079402923584,0.6922671794891357,0.1867068111896515,0.5341235995292664,1.0
18,0.9259259104728699,0.6903791427612305,0.18698540329933167,0.5330459475517273,1.0
19,0.9365079402923584,0.6949148178100586,0.18009597063064575,0.5341235995292664,1.0
20,0.9523809552192688,0.6956877708435059,0.17230406403541565,0.5341235995292664,1.0
21,0.9470899701118469,0.694291889667511,0.17051765322685242,0.5346623659133911,1.0
22,0.9259259104728699,0.6956877708435059,0.17643195390701294,0.5341235995292664,1.0
23,0.9365079402923584,0.6907086968421936,0.16344361007213593,0.5341235995292664,1.0
24,0.9417989253997803,0.6959765553474426,0.15629348158836365,0.5352011322975159,1.0
25,0.9470899701118469,0.6897540092468262,0.14582625031471252,0.5319684147834778,1.0
26,0.9417989253997803,0.6929029822349548,0.1540619432926178,0.5362787246704102,1.0
27,0.920634925365448,0.6929255127906799,0.18441301584243774,0.5330459475517273,1.0
28,0.9576719403266907,0.6891107559204102,0.15646904706954956,0.5330459475517273,1.0
29,0.9417989253997803,0.6936811804771423,0.1592002511024475,0.5335847735404968,1.0
30,0.9788359999656677,0.6947393417358398,0.09945305436849594,0.5335847735404968,1.0
31,0.9576719403266907,0.6934318542480469,0.11433105170726776,0.5341235995292664,1.0
32,0.9576719403266907,0.6953625679016113,0.14143142104148865,0.5373563170433044,1.0
33,0.9523809552192688,0.6955140233039856,0.1254715472459793,0.5357399582862854,1.0
34,0.9576719403266907,0.6905878186225891,0.12097639590501785,0.5352011322975159,1.0
35,0.9576719403266907,0.6923256516456604,0.12246119976043701,0.5352011322975159,1.0
36,0.9417989253997803,0.6927695274353027,0.15219604969024658,0.5335847735404968,1.0
37,0.9788359999656677,0.6958417892456055,0.10151766240596771,0.5346623659133911,1.0
38,0.9788359999656677,0.6958692073822021,0.09879212081432343,0.5341235995292664,1.0
39,0.9682539701461792,0.6927747130393982,0.11083639413118362,0.5357399582862854,1.0
40,0.9682539701461792,0.688027560710907,0.11848428845405579,0.5341235995292664,1.0
41,0.9629629850387573,0.6943871974945068,0.10519727319478989,0.5335847735404968,1.0
42,0.9735449552536011,0.6919183731079102,0.10239997506141663,0.5335847735404968,1.0
43,0.9682539701461792,0.6932381987571716,0.09335566312074661,0.5330459475517273,1.0
44,0.9947090148925781,0.6927812099456787,0.08100231736898422,0.5352011322975159,1.0
45,0.9947090148925781,0.6922861933708191,0.06707852333784103,0.5335847735404968,1.0
46,0.9682539701461792,0.689518928527832,0.10000459104776382,0.5341235995292664,1.0
47,0.9788359999656677,0.6898614764213562,0.0980168804526329,0.5330459475517273,1.0
48,0.9947090148925781,0.6939267516136169,0.05831613391637802,0.5352011322975159,1.0
49,0.9788359999656677,0.6957973837852478,0.0738208070397377,0.5362787246704102,1.0
0,0.9047619104385376,0.6932643055915833,0.2275162786245346,0.5346623659133911,1.0
1,0.9100528955459595,0.6920199394226074,0.18974624574184418,0.5330459475517273,1.0
2,0.9365079402923584,0.6948453783988953,0.1733568012714386,0.5346623659133911,1.0
3,0.9259259104728699,0.6938721537590027,0.1561543047428131,0.5346623659133911,1.0
4,0.9470899701118469,0.6944732666015625,0.13325954973697662,0.5346623659133911,1.0
5,0.9629629850387573,0.6896188259124756,0.10784781724214554,0.5346623659133911,1.0
6,0.9629629850387573,0.692385196685791,0.1383216828107834,0.5352011322975159,1.0
7,0.9576719403266907,0.6944983601570129,0.12344200164079666,0.5341235995292664,1.0
8,0.9629629850387573,0.6947441697120667,0.10959144681692123,0.5341235995292664,1.0
9,0.9576719403266907,0.6944077014923096,0.1115555539727211,0.5335847735404968,1.0
10,0.9576719403266907,0.6942963600158691,0.11142195761203766,0.5330459475517273,1.0
11,0.9682539701461792,0.693321704864502,0.0944778099656105,0.5346623659133911,1.0
12,0.9841269850730896,0.685172975063324,0.09089922904968262,0.5308907628059387,1.0
13,0.9682539701461792,0.6960232257843018,0.0923660397529602,0.5346623659133911,1.0
14,1.0,0.6964461207389832,0.06911761313676834,0.5357399582862854,1.0
15,0.9735449552536011,0.6931892037391663,0.0680440366268158,0.5362787246704102,1.0
16,0.9947090148925781,0.6938276886940002,0.07476978749036789,0.5335847735404968,1.0
17,0.9788359999656677,0.6917302012443542,0.0815705731511116,0.5341235995292664,1.0
18,0.9894179701805115,0.6945645809173584,0.05314023792743683,0.5357399582862854,1.0
19,0.9841269850730896,0.6934137344360352,0.06651116162538528,0.5352011322975159,1.0
20,0.9788359999656677,0.6882658004760742,0.07203385978937149,0.5352011322975159,1.0
21,0.9629629850387573,0.6935413479804993,0.08701416105031967,0.5362787246704102,1.0
22,0.9894179701805115,0.6914284825325012,0.06068117544054985,0.5341235995292664,1.0
23,0.9682539701461792,0.6914389729499817,0.09920831769704819,0.5352011322975159,1.0
24,0.9947090148925781,0.6948719620704651,0.04501080885529518,0.5352011322975159,1.0
25,0.9735449552536011,0.6919782757759094,0.07781361788511276,0.5325071811676025,1.0
26,0.9841269850730896,0.6928191184997559,0.06373271346092224,0.5330459475517273,1.0
27,0.9841269850730896,0.6921748518943787,0.06068108230829239,0.5330459475517273,1.0
28,0.9841269850730896,0.6944472193717957,0.05026784911751747,0.5352011322975159,1.0
29,0.9947090148925781,0.6923527121543884,0.043378882110118866,0.5325071811676025,1.0
30,0.9682539701461792,0.6935253739356995,0.08506452292203903,0.5357399582862854,1.0
31,0.9894179701805115,0.6915216445922852,0.045113082975149155,0.5341235995292664,1.0
32,0.9894179701805115,0.6950650215148926,0.04721495881676674,0.5352011322975159,1.0
33,0.9894179701805115,0.6962647438049316,0.040019381791353226,0.5357399582862854,1.0
34,1.0,0.6927505135536194,0.04014235734939575,0.5352011322975159,1.0
35,0.9841269850730896,0.6949688792228699,0.04719790816307068,0.5357399582862854,1.0
36,0.9894179701805115,0.6905878186225891,0.044738996773958206,0.5352011322975159,1.0
37,0.9894179701805115,0.6939449310302734,0.046793095767498016,0.5341235995292664,1.0
38,0.9841269850730896,0.6900196075439453,0.052831973880529404,0.5346623659133911,1.0
39,0.9841269850730896,0.6905367374420166,0.042885955423116684,0.5330459475517273,1.0
40,0.9841269850730896,0.6876370906829834,0.04523799940943718,0.5352011322975159,1.0
41,0.9947090148925781,0.6925740838050842,0.03615565598011017,0.5341235995292664,1.0
42,0.9947090148925781,0.6923255920410156,0.03678111359477043,0.5352011322975159,1.0
43,0.9894179701805115,0.6938721537590027,0.040001582354307175,0.5346623659133911,1.0
44,0.9947090148925781,0.6954658627510071,0.03414151072502136,0.5335847735404968,1.0
45,0.9947090148925781,0.6928685307502747,0.025532081723213196,0.5352011322975159,1.0
46,1.0,0.6936132311820984,0.03395702317357063,0.5341235995292664,1.0
47,1.0,0.6964461207389832,0.02188032865524292,0.5357399582862854,1.0
48,0.9894179701805115,0.692476749420166,0.03544111177325249,0.537895143032074,1.0
49,1.0,0.6946080327033997,0.031605709344148636,0.5352011322975159,1.0
0,0.9735449552536011,0.6946080327033997,0.12209538370370865,0.5352011322975159,1.0
1,0.9470899701118469,0.6951136589050293,0.1222521960735321,0.5335847735404968,1.0
2,0.9523809552192688,0.6956140398979187,0.09913389384746552,0.5346623659133911,1.0
3,0.9788359999656677,0.6920400261878967,0.0620405413210392,0.5325071811676025,1.0
4,0.9841269850730896,0.6936569809913635,0.0666370689868927,0.5335847735404968,1.0
5,0.9682539701461792,0.6921713352203369,0.08871982991695404,0.5325071811676025,1.0
6,0.9788359999656677,0.6927251815795898,0.0664294883608818,0.5330459475517273,1.0
7,0.9894179701805115,0.690704345703125,0.053362052887678146,0.5357399582862854,1.0
8,0.9788359999656677,0.6942310333251953,0.06836865842342377,0.5341235995292664,1.0
9,0.9841269850730896,0.6874639987945557,0.07391686737537384,0.5341235995292664,1.0
10,0.9735449552536011,0.692865788936615,0.06413935869932175,0.5346623659133911,1.0
11,0.9947090148925781,0.6939184665679932,0.045179855078458786,0.5341235995292664,1.0
12,0.9841269850730896,0.6952483654022217,0.0553642138838768,0.5357399582862854,1.0
13,0.9841269850730896,0.6845610737800598,0.04838553071022034,0.5325071811676025,1.0
14,0.9841269850730896,0.6914343237876892,0.05780188366770744,0.5341235995292664,1.0
15,0.9947090148925781,0.6945645809173584,0.026234546676278114,0.5357399582862854,1.0
16,0.9947090148925781,0.6925116181373596,0.03587941452860832,0.5330459475517273,1.0
17,0.9735449552536011,0.6951823830604553,0.04615522176027298,0.5357399582862854,1.0
18,1.0,0.6933907866477966,0.038489680737257004,0.5335847735404968,1.0
19,0.9947090148925781,0.6947441101074219,0.03936620056629181,0.5341235995292664,1.0
20,1.0,0.6917963027954102,0.041828181594610214,0.5362787246704102,1.0
21,0.9894179701805115,0.6871641278266907,0.04544656351208687,0.5330459475517273,1.0
22,1.0,0.6947391033172607,0.024074895307421684,0.5362787246704102,1.0
23,0.9947090148925781,0.6943123936653137,0.029804274439811707,0.5346623659133911,1.0
24,0.9841269850730896,0.6923060417175293,0.04218821972608566,0.5330459475517273,1.0
25,0.9947090148925781,0.6960939764976501,0.03171079233288765,0.5357399582862854,1.0
26,1.0,0.6937180161476135,0.02438012696802616,0.5341235995292664,1.0
27,0.9894179701805115,0.6925020217895508,0.03657039999961853,0.5346623659133911,1.0
28,0.9947090148925781,0.6934924721717834,0.02774146758019924,0.5346623659133911,1.0
29,0.9947090148925781,0.6944472193717957,0.031168924644589424,0.5352011322975159,1.0
30,1.0,0.6942071914672852,0.02433980256319046,0.5352011322975159,1.0
31,0.9947090148925781,0.6918916702270508,0.028149880468845367,0.5368175506591797,1.0
32,0.9894179701805115,0.6933091282844543,0.0379323847591877,0.5335847735404968,1.0
33,1.0,0.6937429308891296,0.023627478629350662,0.5335847735404968,1.0
34,1.0,0.6943851113319397,0.029156776145100594,0.5346623659133911,1.0
35,0.9947090148925781,0.6959765553474426,0.029075730592012405,0.5352011322975159,1.0
36,0.9947090148925781,0.6962162852287292,0.02250625379383564,0.5346623659133911,1.0
37,0.9894179701805115,0.6948962211608887,0.03204420953989029,0.5357399582862854,1.0
38,1.0,0.6912228465080261,0.01734178699553013,0.5335847735404968,1.0
39,0.9947090148925781,0.6921782493591309,0.033899981528520584,0.5362787246704102,1.0
40,0.9894179701805115,0.6904805302619934,0.03118552267551422,0.5319684147834778,1.0
41,1.0,0.692531168460846,0.015011345967650414,0.5352011322975159,1.0
42,0.9894179701805115,0.6866716742515564,0.02536630630493164,0.5330459475517273,1.0
43,0.9894179701805115,0.6927505135536194,0.02748125232756138,0.5352011322975159,1.0
44,0.9947090148925781,0.6932274699211121,0.027373328804969788,0.537895143032074,1.0
45,1.0,0.6913995146751404,0.012484190985560417,0.5335847735404968,1.0
46,0.9947090148925781,0.696023166179657,0.02087840996682644,0.5346623659133911,1.0
47,1.0,0.6914133429527283,0.01591026410460472,0.5325071811676025,1.0
48,0.9947090148925781,0.6947872042655945,0.033453069627285004,0.5352011322975159,1.0
49,0.9947090148925781,0.6949817538261414,0.023233063519001007,0.5341235995292664,1.0
0,0.9735449552536011,0.6951358318328857,0.08802542835474014,0.5346623659133911,1.0
1,0.9576719403266907,0.6865031719207764,0.09316225349903107,0.5325071811676025,1.0
2,0.9735449552536011,0.696386992931366,0.06970547139644623,0.5346623659133911,1.0
3,0.9841269850730896,0.6927812099456787,0.04306261986494064,0.5352011322975159,1.0
4,0.9682539701461792,0.6928603053092957,0.06584013253450394,0.5341235995292664,1.0
5,0.9841269850730896,0.6912941336631775,0.05246088653802872,0.5368175506591797,1.0
6,0.9735449552536011,0.6901733875274658,0.051699813455343246,0.5368175506591797,1.0
7,0.9947090148925781,0.6954432129859924,0.0307704396545887,0.5346623659133911,1.0
8,0.9894179701805115,0.6928386688232422,0.03524637594819069,0.5352011322975159,1.0
9,1.0,0.6873767971992493,0.022778939455747604,0.5319684147834778,1.0
10,0.9947090148925781,0.6951747536659241,0.027642326429486275,0.5341235995292664,1.0
11,1.0,0.6941459774971008,0.01587940938770771,0.5362787246704102,1.0
12,0.9841269850730896,0.6939184665679932,0.03492110222578049,0.5341235995292664,1.0
13,0.9947090148925781,0.6932916641235352,0.033221352845430374,0.5341235995292664,1.0
14,1.0,0.6889590620994568,0.030279936268925667,0.5335847735404968,1.0
15,0.9947090148925781,0.6944732666015625,0.02568003721535206,0.5346623659133911,1.0
16,1.0,0.6953133940696716,0.011737343855202198,0.5341235995292664,1.0
17,0.9788359999656677,0.6867780089378357,0.05301690474152565,0.5319684147834778,1.0
18,0.9894179701805115,0.6905031204223633,0.0393989235162735,0.5341235995292664,1.0
19,0.9947090148925781,0.6951137185096741,0.015356081537902355,0.5335847735404968,1.0
20,1.0,0.6946913599967957,0.013081989251077175,0.5341235995292664,1.0
21,0.9947090148925781,0.6953880190849304,0.029474526643753052,0.5357399582862854,1.0
22,0.9947090148925781,0.6940277218818665,0.015509975142776966,0.5368175506591797,1.0
23,0.9947090148925781,0.6841201782226562,0.024233609437942505,0.5325071811676025,1.0
24,1.0,0.6899175047874451,0.02071695402264595,0.5341235995292664,1.0
25,1.0,0.6962213516235352,0.013205931521952152,0.5341235995292664,1.0
26,0.9894179701805115,0.6914870142936707,0.028688916936516762,0.5335847735404968,1.0
27,1.0,0.6856575012207031,0.023828191682696342,0.5352011322975159,1.0
28,0.9947090148925781,0.6891107559204102,0.019013280048966408,0.5330459475517273,1.0
29,1.0,0.6949894428253174,0.015140815638005733,0.5357399582862854,1.0
30,0.9947090148925781,0.6918075680732727,0.01927650347352028,0.5346623659133911,1.0
31,0.9947090148925781,0.6951137185096741,0.018922463059425354,0.5335847735404968,1.0
32,0.9947090148925781,0.6887332797050476,0.0210215225815773,0.5330459475517273,1.0
33,0.9947090148925781,0.6934089064598083,0.02083439752459526,0.5330459475517273,1.0
34,1.0,0.6935804486274719,0.013732371851801872,0.5352011322975159,1.0
35,0.9841269850730896,0.6940556168556213,0.028435757383704185,0.5335847735404968,1.0
36,1.0,0.6953561902046204,0.009799671359360218,0.5341235995292664,1.0
37,1.0,0.6885557174682617,0.013819901272654533,0.5330459475517273,1.0
38,0.9894179701805115,0.6903791427612305,0.026220669969916344,0.5330459475517273,1.0
39,0.9841269850730896,0.6966390609741211,0.03283614665269852,0.5357399582862854,1.0
40,1.0,0.6913698315620422,0.007745536044239998,0.5341235995292664,1.0
41,1.0,0.6927440762519836,0.012332038022577763,0.5330459475517273,1.0
42,1.0,0.6895627975463867,0.013190273195505142,0.5352011322975159,1.0
43,1.0,0.6916882991790771,0.010882159695029259,0.5330459475517273,1.0
44,1.0,0.6952255368232727,0.006671724375337362,0.5368175506591797,1.0
45,0.9947090148925781,0.692760169506073,0.01644001342356205,0.5357399582862854,1.0
46,1.0,0.6924917697906494,0.007896482944488525,0.5330459475517273,1.0
47,1.0,0.6939020156860352,0.009561019949615002,0.5352011322975159,1.0
48,0.9947090148925781,0.6930186748504639,0.01998235285282135,0.5335847735404968,1.0
49,1.0,0.6954948306083679,0.017057934775948524,0.5341235995292664,1.0
