epoch,accuracy,f1_m,loss,precision_m,recall_m
45,0.9788359999656677,0.7045977115631104,0.050106991082429886,0.5486709475517273,1.0
46,0.9894179701805115,0.7074030041694641,0.04130415618419647,0.5508261322975159,1.0
47,0.9629629850387573,0.7062714099884033,0.06941568106412888,0.5513649582862854,1.0
48,0.9894179701805115,0.709261953830719,0.03339799866080284,0.5508261322975159,1.0
49,0.9947090148925781,0.7073859572410583,0.026928363367915154,0.5524425506591797,1.0
0,0.9682539701461792,0.7039446234703064,0.11299198120832443,0.5492097735404968,1.0
1,0.9629629850387573,0.7027632594108582,0.11001858115196228,0.5475934147834778,1.0
2,0.9523809552192688,0.7060046195983887,0.09936630725860596,0.5502873659133911,1.0
3,0.9470899701118469,0.7081728577613831,0.12849456071853638,0.5502873659133911,1.0
4,0.9735449552536011,0.706673800945282,0.06267070025205612,0.5486709475517273,1.0
5,0.9788359999656677,0.7087751030921936,0.0636073425412178,0.5502873659133911,1.0
6,0.9629629850387573,0.7055643200874329,0.08659368008375168,0.5497485995292664,1.0
7,1.0,0.7034006118774414,0.052914801985025406,0.5475934147834778,1.0
8,0.9629629850387573,0.703156054019928,0.1009436696767807,0.5492097735404968,1.0
9,0.9735449552536011,0.7076614499092102,0.07239711284637451,0.5529813170433044,1.0
10,0.9841269850730896,0.706673800945282,0.06501530110836029,0.553520143032074,1.0
11,0.9735449552536011,0.7089457511901855,0.07216449826955795,0.5502873659133911,1.0
12,0.9735449552536011,0.7046790719032288,0.07424239814281464,0.5540589094161987,1.0
13,0.9894179701805115,0.7087750434875488,0.06676885485649109,0.5502873659133911,1.0
14,0.9947090148925781,0.7084280848503113,0.043770771473646164,0.5497485995292664,1.0
15,0.9841269850730896,0.708967924118042,0.05107482895255089,0.5529813170433044,1.0
16,0.9947090148925781,0.7017095685005188,0.036020368337631226,0.5470545887947083,1.0
17,0.9841269850730896,0.708318293094635,0.047718487679958344,0.5508261322975159,1.0
18,0.9894179701805115,0.7067490220069885,0.04789617285132408,0.5513649582862854,1.0
19,0.9841269850730896,0.7071404457092285,0.04077521711587906,0.5508261322975159,1.0
20,0.9788359999656677,0.7058565020561218,0.0678364560008049,0.5524425506591797,1.0
21,0.9841269850730896,0.7036203742027283,0.05292441323399544,0.5508261322975159,1.0
22,0.9947090148925781,0.7017351984977722,0.041987430304288864,0.5481321811676025,1.0
23,0.9788359999656677,0.7093794345855713,0.05284443125128746,0.5513649582862854,1.0
24,0.9947090148925781,0.7049068808555603,0.04346581548452377,0.5497485995292664,1.0
25,0.9629629850387573,0.7022581100463867,0.07420746982097626,0.5513649582862854,1.0
26,0.9841269850730896,0.7070078253746033,0.038891829550266266,0.5492097735404968,1.0
27,0.9894179701805115,0.7083424925804138,0.033992066979408264,0.5508261322975159,1.0
28,0.9894179701805115,0.6996970772743225,0.02889164350926876,0.5513649582862854,1.0
29,1.0,0.7013969421386719,0.02670086733996868,0.5470545887947083,1.0
30,1.0,0.7090050578117371,0.02518725022673607,0.5513649582862854,1.0
31,0.9894179701805115,0.7080536484718323,0.03804892674088478,0.5497485995292664,1.0
32,0.9894179701805115,0.7016096115112305,0.03245564550161362,0.5492097735404968,1.0
33,1.0,0.7007067799568176,0.023779597133398056,0.5492097735404968,1.0
34,0.9947090148925781,0.7043327689170837,0.027624620124697685,0.5492097735404968,1.0
35,1.0,0.7068347334861755,0.024598775431513786,0.5486709475517273,1.0
36,0.9841269850730896,0.7089137434959412,0.03786952793598175,0.5502873659133911,1.0
37,0.9788359999656677,0.690604031085968,0.06656277179718018,0.5519037246704102,1.0
38,0.9947090148925781,0.7060065865516663,0.018556585535407066,0.5492097735404968,1.0
39,1.0,0.7050454616546631,0.02217383310198784,0.5497485995292664,1.0
40,1.0,0.7078798413276672,0.01742154359817505,0.5513649582862854,1.0
41,0.9894179701805115,0.7046205997467041,0.047937750816345215,0.5497485995292664,1.0
42,0.9894179701805115,0.7089679837226868,0.033224817365407944,0.5529813170433044,1.0
43,1.0,0.7100631594657898,0.022752877324819565,0.5513649582862854,1.0
44,0.9894179701805115,0.7004270553588867,0.03393302112817764,0.5513649582862854,1.0
45,0.9947090148925781,0.7080056667327881,0.022101856768131256,0.5508261322975159,1.0
46,0.9947090148925781,0.7071669101715088,0.02545599453151226,0.5508261322975159,1.0
47,1.0,0.7011992931365967,0.020485183224081993,0.5486709475517273,1.0
48,1.0,0.7098110318183899,0.024188220500946045,0.5502873659133911,1.0
49,1.0,0.7075483202934265,0.01342372689396143,0.5513649582862854,1.0
0,0.9576719403266907,0.7005601525306702,0.09162233024835587,0.5508261322975159,1.0
1,0.9788359999656677,0.7022228240966797,0.06663770228624344,0.5475934147834778,1.0
2,0.9788359999656677,0.7037860751152039,0.07685800641775131,0.5497485995292664,1.0
3,0.9894179701805115,0.7085821032524109,0.04795865714550018,0.5502873659133911,1.0
4,0.9894179701805115,0.7065425515174866,0.040652114897966385,0.5486709475517273,1.0
5,0.9841269850730896,0.7074612975120544,0.061311278492212296,0.5502873659133911,1.0
6,0.9841269850730896,0.7068622708320618,0.043112337589263916,0.5529813170433044,1.0
7,0.9894179701805115,0.7084007263183594,0.038165509700775146,0.5502873659133911,1.0
8,0.9894179701805115,0.7096295952796936,0.037405483424663544,0.5502873659133911,1.0
9,0.9841269850730896,0.7028149962425232,0.048765651881694794,0.5481321811676025,1.0
10,0.9947090148925781,0.7043037414550781,0.044567644596099854,0.5481321811676025,1.0
11,0.9841269850730896,0.7067331671714783,0.05062892287969589,0.5492097735404968,1.0
12,0.9788359999656677,0.7017624974250793,0.07129433751106262,0.5475934147834778,1.0
13,0.9894179701805115,0.7052648663520813,0.03553284704685211,0.5492097735404968,1.0
14,0.9947090148925781,0.7079172730445862,0.0324050672352314,0.5502873659133911,1.0
15,0.9947090148925781,0.7076160311698914,0.04149087145924568,0.5513649582862854,1.0
16,0.9894179701805115,0.7076799869537354,0.035969339311122894,0.5508261322975159,1.0
17,0.9947090148925781,0.7027888298034668,0.03631990775465965,0.5486709475517273,1.0
18,0.9947090148925781,0.7067195773124695,0.0248279869556427,0.5502873659133911,1.0
19,0.9947090148925781,0.7080247402191162,0.023784486576914787,0.5492097735404968,1.0
20,0.9841269850730896,0.704733669757843,0.04115024581551552,0.5486709475517273,1.0
21,0.9947090148925781,0.7061904072761536,0.019422661513090134,0.5486709475517273,1.0
22,1.0,0.708716869354248,0.02277960069477558,0.5508261322975159,1.0
23,0.9894179701805115,0.7046980261802673,0.030018053948879242,0.5481321811676025,1.0
24,0.9947090148925781,0.708930492401123,0.021660080179572105,0.5497485995292664,1.0
25,0.9841269850730896,0.7035409808158875,0.04101274535059929,0.5508261322975159,1.0
26,0.9947090148925781,0.7041724324226379,0.03212897852063179,0.5492097735404968,1.0
27,0.9947090148925781,0.7067899703979492,0.020132694393396378,0.5497485995292664,1.0
28,1.0,0.7051039338111877,0.012364347465336323,0.5492097735404968,1.0
29,0.9947090148925781,0.7078110575675964,0.02370624616742134,0.5519037246704102,1.0
30,1.0,0.7073204517364502,0.015262782573699951,0.5492097735404968,1.0
31,1.0,0.7046932578086853,0.017314545810222626,0.5492097735404968,1.0
32,1.0,0.708716869354248,0.008370306342840195,0.5508261322975159,1.0
33,0.9947090148925781,0.7037816643714905,0.01802869141101837,0.5492097735404968,1.0
34,0.9947090148925781,0.7084006667137146,0.02006595768034458,0.5502873659133911,1.0
35,1.0,0.7093877792358398,0.015866093337535858,0.5524425506591797,1.0
36,1.0,0.7060608267784119,0.015572621487081051,0.5508261322975159,1.0
37,1.0,0.7024316191673279,0.016431689262390137,0.5475934147834778,1.0
38,0.9947090148925781,0.7085216045379639,0.014834570698440075,0.5513649582862854,1.0
39,0.9894179701805115,0.7091272473335266,0.031483884900808334,0.5502873659133911,1.0
40,0.9947090148925781,0.7069475054740906,0.018686506897211075,0.5508261322975159,1.0
41,1.0,0.7078728079795837,0.010129828937351704,0.5519037246704102,1.0
42,0.9894179701805115,0.7058382630348206,0.017109444364905357,0.5486709475517273,1.0
43,1.0,0.7087528109550476,0.007054130081087351,0.5502873659133911,1.0
44,0.9894179701805115,0.7064464688301086,0.026976875960826874,0.5524425506591797,1.0
45,1.0,0.7076705098152161,0.016344966366887093,0.5502873659133911,1.0
46,0.9947090148925781,0.7050588726997375,0.01669856160879135,0.5513649582862854,1.0
47,1.0,0.7078728079795837,0.007547252811491489,0.5519037246704102,1.0
48,1.0,0.7041192650794983,0.006201456300914288,0.5492097735404968,1.0
49,0.9947090148925781,0.706658661365509,0.020212633535265923,0.5497485995292664,1.0
