epoch,accuracy,f1_m,loss,precision_m,recall_m
5,0.9424083828926086,0.7056124806404114,0.09797275066375732,0.5493951439857483,1.0
6,0.9476439952850342,0.7003750801086426,0.10591509193181992,0.5492271780967712,1.0
7,0.963350772857666,0.7004640698432922,0.09949896484613419,0.5497311949729919,1.0
8,0.9790576100349426,0.7027514576911926,0.06446395069360733,0.5504032373428345,1.0
9,0.9790576100349426,0.7062861919403076,0.07696430385112762,0.5505712628364563,1.0
10,0.9790576100349426,0.702372133731842,0.05216720700263977,0.5495631694793701,1.0
11,0.9685863852500916,0.7046545147895813,0.07814179360866547,0.5507392287254333,1.0
12,0.9790576100349426,0.708148181438446,0.060117557644844055,0.549899160861969,1.0
13,0.963350772857666,0.7068743705749512,0.10127753764390945,0.5497311949729919,1.0
14,0.9947643876075745,0.7066914439201355,0.04644187539815903,0.549899160861969,1.0
15,0.9895287752151489,0.7055227756500244,0.04433692991733551,0.5490591526031494,1.0
16,0.9895287752151489,0.7068447470664978,0.042249806225299835,0.5493951439857483,1.0
17,0.9528796076774597,0.6977211833000183,0.1023770198225975,0.5504032373428345,1.0
18,0.9738219976425171,0.7090702056884766,0.058514758944511414,0.5500671863555908,1.0
19,0.9790576100349426,0.7044520378112793,0.07098769396543503,0.5497311949729919,1.0
20,0.9842932224273682,0.7050797343254089,0.046955592930316925,0.5488911271095276,1.0
21,1.0,0.7074543833732605,0.038249339908361435,0.5497311949729919,1.0
22,0.9842932224273682,0.7045825123786926,0.04918840527534485,0.5504032373428345,1.0
23,0.9947643876075745,0.7084376215934753,0.04081639274954796,0.5495631694793701,1.0
24,0.9947643876075745,0.7092516422271729,0.030730871483683586,0.5500671863555908,1.0
25,0.9947643876075745,0.7075292468070984,0.028808606788516045,0.5502352118492126,1.0
26,0.9842932224273682,0.7069503664970398,0.0389164462685585,0.549899160861969,1.0
27,1.0,0.7064273953437805,0.02286600135266781,0.549899160861969,1.0
28,1.0,0.7060135006904602,0.02232319861650467,0.5492271780967712,1.0
29,1.0,0.7070557475090027,0.026361921802163124,0.5497311949729919,1.0
30,0.9947643876075745,0.708042323589325,0.019419671967625618,0.5502352118492126,1.0
31,0.9895287752151489,0.7066636085510254,0.03693348541855812,0.549899160861969,1.0
32,1.0,0.7076061367988586,0.015874652191996574,0.5497311949729919,1.0
33,1.0,0.7080121040344238,0.02698628604412079,0.5500671863555908,1.0
34,0.9947643876075745,0.7079774737358093,0.021055638790130615,0.549899160861969,1.0
35,0.9895287752151489,0.7080633044242859,0.029842007905244827,0.5495631694793701,1.0
36,0.9895287752151489,0.7051641345024109,0.03854721784591675,0.5497311949729919,1.0
37,1.0,0.7089958190917969,0.027589328587055206,0.5497311949729919,1.0
38,0.9842932224273682,0.7031720280647278,0.02822192758321762,0.5492271780967712,1.0
39,1.0,0.7078145146369934,0.017717771232128143,0.5502352118492126,1.0
40,0.9947643876075745,0.7080118656158447,0.035333286970853806,0.5493951439857483,1.0
41,0.9947643876075745,0.708042323589325,0.02249349281191826,0.5502352118492126,1.0
42,0.9895287752151489,0.7054129242897034,0.024612480774521828,0.5493951439857483,1.0
43,0.9947643876075745,0.7081191539764404,0.02109413407742977,0.5497311949729919,1.0
44,0.9842932224273682,0.7032321095466614,0.03313438966870308,0.549899160861969,1.0
45,1.0,0.7042877674102783,0.018963446840643883,0.5493951439857483,1.0
46,0.9895287752151489,0.7068290710449219,0.034575436264276505,0.5495631694793701,1.0
47,0.9895287752151489,0.7051267027854919,0.028507916256785393,0.5500671863555908,1.0
48,1.0,0.7038319706916809,0.011838068254292011,0.5505712628364563,1.0
49,0.9947643876075745,0.708148181438446,0.023406287655234337,0.549899160861969,1.0
